iso_code;year;fuel;production
IND;2017;wind;52.629
IND;2018;wind;60.311
IND;2019;wind;63.314
IND;2020;wind;60.427
IND;2021;wind;68.094
IDN;2000;wind;0.0
IDN;2001;wind;0.0
IDN;2002;wind;0.0
IDN;2003;wind;0.0
IDN;2004;wind;0.0
IDN;2005;wind;0.0
IDN;2006;wind;0.0
IDN;2007;wind;0.0
IDN;2008;wind;0.0
IDN;2009;wind;0.004
IDN;2010;wind;0.004
IDN;2011;wind;0.005
IDN;2012;wind;0.005
IDN;2013;wind;0.0
IDN;2014;wind;0.0
IDN;2015;wind;0.004
IDN;2016;wind;0.006
IDN;2017;wind;0.0
IDN;2018;wind;0.19
IDN;2019;wind;0.484
IDN;2020;wind;0.475
IDN;2021;wind;0.437
IRN;2000;wind;0.036
IRN;2001;wind;0.034
IRN;2002;wind;0.03
IRN;2003;wind;0.028
IRN;2004;wind;0.046
IRN;2005;wind;0.071
IRN;2006;wind;0.125
IRN;2007;wind;0.141
IRN;2008;wind;0.196
IRN;2009;wind;0.226
IRN;2010;wind;0.169
IRN;2011;wind;0.212
IRN;2012;wind;0.283
IRN;2013;wind;0.219
IRN;2014;wind;0.2
IRN;2015;wind;0.141
IRN;2016;wind;0.156
IRN;2017;wind;0.318
IRN;2018;wind;0.75
IRN;2019;wind;0.722
IRN;2020;wind;1.126
IRN;2021;wind;1.131
IRQ;2000;wind;0.0
IRQ;2001;wind;0.0
IRQ;2002;wind;0.0
IRQ;2003;wind;0.0
IRQ;2004;wind;0.0
IRQ;2005;wind;0.0
IRQ;2006;wind;0.0
IRQ;2007;wind;0.0
IRQ;2008;wind;0.0
IRQ;2009;wind;0.0
IRQ;2010;wind;0.0
IRQ;2011;wind;0.0
IRQ;2012;wind;0.0
IRQ;2013;wind;0.0
IRQ;2014;wind;0.0
IRQ;2015;wind;0.0
IRQ;2016;wind;0.0
IRQ;2017;wind;0.0
IRQ;2018;wind;0.0
IRQ;2019;wind;0.0
IRQ;2020;wind;0.0
IRQ;2021;wind;0.0
IRL;2000;wind;0.244
IRL;2001;wind;0.334
IRL;2002;wind;0.388
IRL;2003;wind;0.454
IRL;2004;wind;0.655
IRL;2005;wind;1.112
IRL;2006;wind;1.622
IRL;2007;wind;1.959
IRL;2008;wind;2.41
IRL;2009;wind;2.956
IRL;2010;wind;2.815
IRL;2011;wind;4.381
IRL;2012;wind;4.011
IRL;2013;wind;4.542
IRL;2014;wind;5.141
IRL;2015;wind;6.574
IRL;2016;wind;6.149
IRL;2017;wind;7.445
IRL;2018;wind;8.64
IRL;2019;wind;10.019
IRL;2020;wind;11.549
IRL;2021;wind;9.713
ISR;2000;wind;0.0
ISR;2001;wind;0.01
ISR;2002;wind;0.011
ISR;2003;wind;0.012
ISR;2004;wind;0.011
ISR;2005;wind;0.011
ISR;2006;wind;0.01
ISR;2007;wind;0.01
ISR;2008;wind;0.009
ISR;2009;wind;0.009
ISR;2010;wind;0.008
ISR;2011;wind;0.007
ISR;2012;wind;0.006
ISR;2013;wind;0.006
ISR;2014;wind;0.006
ISR;2015;wind;0.007
ISR;2016;wind;0.0
ISR;2017;wind;0.0
ISR;2018;wind;0.0
ISR;2019;wind;0.0
ISR;2020;wind;0.0
ISR;2021;wind;0.0
ITA;2000;wind;0.563
ITA;2001;wind;1.179
ITA;2002;wind;1.404
ITA;2003;wind;1.458
ITA;2004;wind;1.847
ITA;2005;wind;2.343
ITA;2006;wind;2.971
ITA;2007;wind;4.034
ITA;2008;wind;4.861
ITA;2009;wind;6.543
ITA;2010;wind;9.126
ITA;2011;wind;9.856
ITA;2012;wind;13.407
ITA;2013;wind;14.897
ITA;2014;wind;15.178
ITA;2015;wind;14.844
ITA;2016;wind;17.689
ITA;2017;wind;17.742
ITA;2018;wind;17.716
ITA;2019;wind;20.034
ITA;2020;wind;18.608
ITA;2021;wind;20.618
JAM;2000;wind;0.0
JAM;2001;wind;0.0
JAM;2002;wind;0.0
JAM;2003;wind;0.0
JAM;2004;wind;0.03
JAM;2005;wind;0.05
JAM;2006;wind;0.05
JAM;2007;wind;0.05
JAM;2008;wind;0.05
JAM;2009;wind;0.06
JAM;2010;wind;0.05
JAM;2011;wind;0.09
JAM;2012;wind;0.11
JAM;2013;wind;0.12
JAM;2014;wind;0.12
JAM;2015;wind;0.13
JAM;2016;wind;0.19
JAM;2017;wind;0.29
JAM;2018;wind;0.3
JAM;2019;wind;0.27
JAM;2020;wind;0.27
JPN;2000;wind;0.109
JPN;2001;wind;0.252
JPN;2002;wind;0.413
JPN;2003;wind;0.832
JPN;2004;wind;1.44
JPN;2005;wind;1.91
JPN;2006;wind;2.135
JPN;2007;wind;2.74
JPN;2008;wind;2.945
JPN;2009;wind;3.427
JPN;2010;wind;3.926
JPN;2011;wind;4.459
JPN;2012;wind;4.727
JPN;2013;wind;5.133
JPN;2014;wind;5.014
JPN;2015;wind;5.223
JPN;2016;wind;5.341
JPN;2017;wind;5.827
JPN;2018;wind;6.445
JPN;2019;wind;6.749
JPN;2020;wind;7.819
JPN;2021;wind;8.25
JOR;2000;wind;0.0
JOR;2001;wind;0.0
JOR;2002;wind;0.0
JOR;2003;wind;0.0
JOR;2004;wind;0.0
JOR;2005;wind;0.0
JOR;2006;wind;0.0
JOR;2007;wind;0.0
JOR;2008;wind;0.0
JOR;2009;wind;0.0
JOR;2010;wind;0.0
JOR;2011;wind;0.0
JOR;2012;wind;0.0
JOR;2013;wind;0.0
JOR;2014;wind;0.0
JOR;2015;wind;0.12
JOR;2016;wind;0.39
JOR;2017;wind;0.45
JOR;2018;wind;0.72
JOR;2019;wind;0.88
JOR;2020;wind;0.88
KAZ;2000;wind;0.0
KAZ;2001;wind;0.0
KAZ;2002;wind;0.0
KAZ;2003;wind;0.0
KAZ;2004;wind;0.0
KAZ;2005;wind;0.0
KAZ;2006;wind;0.0
KAZ;2007;wind;0.0
KAZ;2008;wind;0.0
KAZ;2009;wind;0.0
KAZ;2010;wind;0.0
KAZ;2011;wind;0.0
KAZ;2012;wind;0.003
KAZ;2013;wind;0.005
KAZ;2014;wind;0.013
KAZ;2015;wind;0.132
KAZ;2016;wind;0.275
KAZ;2017;wind;0.34
KAZ;2018;wind;0.385
KAZ;2019;wind;0.707
KAZ;2020;wind;1.029
KAZ;2021;wind;1.674
KEN;2000;wind;0.0
KEN;2001;wind;0.0
KEN;2002;wind;0.0
KEN;2003;wind;0.0
KEN;2004;wind;0.0
KEN;2005;wind;0.0
KEN;2006;wind;0.0
KEN;2007;wind;0.0
KEN;2008;wind;0.0
KEN;2009;wind;0.02
KEN;2010;wind;0.02
KEN;2011;wind;0.01
KEN;2012;wind;0.01
KEN;2013;wind;0.02
KEN;2014;wind;0.04
KEN;2015;wind;0.06
KEN;2016;wind;0.06
KEN;2017;wind;0.05
KEN;2018;wind;1.19
KEN;2019;wind;1.16
KEN;2020;wind;1.16
KEN;2021;wind;1.8
KIR;2000;wind;0.0
KIR;2001;wind;0.0
KIR;2002;wind;0.0
KIR;2003;wind;0.0
KIR;2004;wind;0.0
KIR;2005;wind;0.0
KIR;2006;wind;0.0
KIR;2007;wind;0.0
KIR;2008;wind;0.0
KIR;2009;wind;0.0
KIR;2010;wind;0.0
KIR;2011;wind;0.0
KIR;2012;wind;0.0
KIR;2013;wind;0.0
KIR;2014;wind;0.0
KIR;2015;wind;0.0
KIR;2016;wind;0.0
KIR;2017;wind;0.0
KIR;2018;wind;0.0
KIR;2019;wind;0.0
KIR;2020;wind;0.0
;2000;wind;0.0
;2001;wind;0.0
;2002;wind;0.0
;2003;wind;0.0
;2004;wind;0.0
;2005;wind;0.0
;2006;wind;0.0
;2007;wind;0.0
;2008;wind;0.0
;2009;wind;0.0
;2010;wind;0.0
;2011;wind;0.0
;2012;wind;0.0
;2013;wind;0.0
;2014;wind;0.0
;2015;wind;0.0
;2016;wind;0.0
;2017;wind;0.0
;2018;wind;0.03
;2019;wind;0.09
;2020;wind;0.09
KWT;2000;wind;0.0
KWT;2001;wind;0.0
KWT;2002;wind;0.0
KWT;2003;wind;0.0
KWT;2004;wind;0.0
KWT;2005;wind;0.0
KWT;2006;wind;0.0
KWT;2007;wind;0.0
KWT;2008;wind;0.0
KWT;2009;wind;0.0
KWT;2010;wind;0.0
KWT;2011;wind;0.0
KWT;2012;wind;0.0
KWT;2013;wind;0.0
KWT;2014;wind;0.0
KWT;2015;wind;0.0
KWT;2016;wind;0.0
KWT;2017;wind;0.018
KWT;2018;wind;0.002
KWT;2019;wind;0.004
KWT;2020;wind;0.004
KWT;2021;wind;0.004
KGZ;2000;wind;0.0
KGZ;2001;wind;0.0
KGZ;2002;wind;0.0
KGZ;2003;wind;0.0
KGZ;2004;wind;0.0
KGZ;2005;wind;0.0
KGZ;2006;wind;0.0
KGZ;2007;wind;0.0
KGZ;2008;wind;0.0
KGZ;2009;wind;0.0
KGZ;2010;wind;0.0
KGZ;2011;wind;0.0
KGZ;2012;wind;0.0
KGZ;2013;wind;0.0
KGZ;2014;wind;0.0
KGZ;2015;wind;0.0
KGZ;2016;wind;0.0
KGZ;2017;wind;0.0
KGZ;2018;wind;0.0
KGZ;2019;wind;0.0
KGZ;2020;wind;0.0
LAO;2000;wind;0.0
LAO;2001;wind;0.0
LAO;2002;wind;0.0
LAO;2003;wind;0.0
LAO;2004;wind;0.0
LAO;2005;wind;0.0
LAO;2006;wind;0.0
LAO;2007;wind;0.0
LAO;2008;wind;0.0
LAO;2009;wind;0.0
LAO;2010;wind;0.0
LAO;2011;wind;0.0
LAO;2012;wind;0.0
LAO;2013;wind;0.0
LAO;2014;wind;0.0
LAO;2015;wind;0.0
LAO;2016;wind;0.0
LAO;2017;wind;0.0
LAO;2018;wind;0.0
LAO;2019;wind;0.0
LAO;2020;wind;0.0
LVA;2000;wind;0.005
LVA;2001;wind;0.003
LVA;2002;wind;0.011
LVA;2003;wind;0.048
LVA;2004;wind;0.049
LVA;2005;wind;0.047
LVA;2006;wind;0.046
LVA;2007;wind;0.053
LVA;2008;wind;0.058
LVA;2009;wind;0.048
LVA;2010;wind;0.049
LVA;2011;wind;0.071
LVA;2012;wind;0.108
LVA;2013;wind;0.119
LVA;2014;wind;0.101
LVA;2015;wind;0.147
LVA;2016;wind;0.13
LVA;2017;wind;0.15
LVA;2018;wind;0.122
LVA;2019;wind;0.154
LVA;2020;wind;0.178
LVA;2021;wind;0.14
LBN;2000;wind;0.0
LBN;2001;wind;0.0
LBN;2002;wind;0.0
LBN;2003;wind;0.0
LBN;2004;wind;0.0
LBN;2005;wind;0.0
LBN;2006;wind;0.0
LBN;2007;wind;0.0
LBN;2008;wind;0.0
LBN;2009;wind;0.0
LBN;2010;wind;0.0
LBN;2011;wind;0.0
LBN;2012;wind;0.0
LBN;2013;wind;0.0
LBN;2014;wind;0.01
LBN;2015;wind;0.01
LBN;2016;wind;0.01
LBN;2017;wind;0.01
LBN;2018;wind;0.01
LBN;2019;wind;0.01
LBN;2020;wind;0.01
LSO;2000;wind;0.0
LSO;2001;wind;0.0
LSO;2002;wind;0.0
LSO;2003;wind;0.0
LSO;2004;wind;0.0
LSO;2005;wind;0.0
LSO;2006;wind;0.0
LSO;2007;wind;0.0
LSO;2008;wind;0.0
LSO;2009;wind;0.0
LSO;2010;wind;0.0
LSO;2011;wind;0.0
LSO;2012;wind;0.0
LSO;2013;wind;0.0
LSO;2014;wind;0.0
LSO;2015;wind;0.0
LSO;2016;wind;0.0
LSO;2017;wind;0.0
LSO;2018;wind;0.0
LSO;2019;wind;0.0
LSO;2020;wind;0.0
LBR;2000;wind;0.0
LBR;2001;wind;0.0
LBR;2002;wind;0.0
LBR;2003;wind;0.0
LBR;2004;wind;0.0
LBR;2005;wind;0.0
LBR;2006;wind;0.0
LBR;2007;wind;0.0
LBR;2008;wind;0.0
LBR;2009;wind;0.0
LBR;2010;wind;0.0
LBR;2011;wind;0.0
LBR;2012;wind;0.0
LBR;2013;wind;0.0
LBR;2014;wind;0.0
LBR;2015;wind;0.0
LBR;2016;wind;0.0
LBR;2017;wind;0.0
LBR;2018;wind;0.0
LBR;2019;wind;0.0
LBR;2020;wind;0.0
LBY;2000;wind;0.0
LBY;2001;wind;0.0
LBY;2002;wind;0.0
LBY;2003;wind;0.0
LBY;2004;wind;0.0
LBY;2005;wind;0.0
LBY;2006;wind;0.0
LBY;2007;wind;0.0
LBY;2008;wind;0.0
LBY;2009;wind;0.0
LBY;2010;wind;0.0
LBY;2011;wind;0.0
LBY;2012;wind;0.0
LBY;2013;wind;0.0
LBY;2014;wind;0.0
LBY;2015;wind;0.0
LBY;2016;wind;0.0
LBY;2017;wind;0.0
LBY;2018;wind;0.0
LBY;2019;wind;0.0
LBY;2020;wind;0.0
LBY;2021;wind;
LTU;2000;wind;0.0
LTU;2001;wind;0.0
LTU;2002;wind;0.0
LTU;2003;wind;0.0
LTU;2004;wind;0.001
LTU;2005;wind;0.002
LTU;2006;wind;0.014
LTU;2007;wind;0.106
LTU;2008;wind;0.131
LTU;2009;wind;0.158
LTU;2010;wind;0.224
LTU;2011;wind;0.475
LTU;2012;wind;0.54
LTU;2013;wind;0.603
LTU;2014;wind;0.639
LTU;2015;wind;0.81
LTU;2016;wind;1.136
LTU;2017;wind;1.364
LTU;2018;wind;1.145
LTU;2019;wind;1.499
LTU;2020;wind;1.552
LTU;2021;wind;1.361
LUX;2000;wind;0.025
LUX;2001;wind;0.024
LUX;2002;wind;0.024
LUX;2003;wind;0.026
LUX;2004;wind;0.039
LUX;2005;wind;0.052
LUX;2006;wind;0.058
LUX;2007;wind;0.064
LUX;2008;wind;0.061
LUX;2009;wind;0.063
LUX;2010;wind;0.055
LUX;2011;wind;0.064
LUX;2012;wind;0.077
LUX;2013;wind;0.083
LUX;2014;wind;0.08
LUX;2015;wind;0.102
LUX;2016;wind;0.101
LUX;2017;wind;0.235
LUX;2018;wind;0.255
LUX;2019;wind;0.281
LUX;2020;wind;0.351
LUX;2021;wind;0.339
MDG;2000;wind;0.0
MDG;2001;wind;0.0
MDG;2002;wind;0.0
MDG;2003;wind;0.0
MDG;2004;wind;0.0
MDG;2005;wind;0.0
MDG;2006;wind;0.0
MDG;2007;wind;0.0
MDG;2008;wind;0.0
MDG;2009;wind;0.0
MDG;2010;wind;0.0
MDG;2011;wind;0.0
MDG;2012;wind;0.0
MDG;2013;wind;0.0
MDG;2014;wind;0.0
MDG;2015;wind;0.0
MDG;2016;wind;0.0
MDG;2017;wind;0.0
MDG;2018;wind;0.0
MDG;2019;wind;0.0
MDG;2020;wind;0.0
MWI;2000;wind;0.0
MWI;2001;wind;0.0
MWI;2002;wind;0.0
MWI;2003;wind;0.0
MWI;2004;wind;0.0
MWI;2005;wind;0.0
MWI;2006;wind;0.0
MWI;2007;wind;0.0
MWI;2008;wind;0.0
MWI;2009;wind;0.0
MWI;2010;wind;0.0
MWI;2011;wind;0.0
MWI;2012;wind;0.0
MWI;2013;wind;0.0
MWI;2014;wind;0.0
MWI;2015;wind;0.0
MWI;2016;wind;0.0
MWI;2017;wind;0.0
MWI;2018;wind;0.0
MWI;2019;wind;0.0
MWI;2020;wind;0.0
MYS;2000;wind;0.0
MYS;2001;wind;0.0
MYS;2002;wind;0.0
MYS;2003;wind;0.0
MYS;2004;wind;0.0
MYS;2005;wind;0.0
MYS;2006;wind;0.0
MYS;2007;wind;0.0
MYS;2008;wind;0.0
MYS;2009;wind;0.0
MYS;2010;wind;0.0
MYS;2011;wind;0.0
MYS;2012;wind;0.0
MYS;2013;wind;0.0
MYS;2014;wind;0.0
MYS;2015;wind;0.0
MYS;2016;wind;0.0
MYS;2017;wind;0.0
MYS;2018;wind;0.0
MYS;2019;wind;0.0
MYS;2020;wind;0.0
MYS;2021;wind;0.0
MDV;2000;wind;0.0
MDV;2001;wind;0.0
MDV;2002;wind;0.0
MDV;2003;wind;0.0
MDV;2004;wind;0.0
MDV;2005;wind;0.0
MDV;2006;wind;0.0
MDV;2007;wind;0.0
MDV;2008;wind;0.0
MDV;2009;wind;0.0
MDV;2010;wind;0.0
MDV;2011;wind;0.0
MDV;2012;wind;0.0
MDV;2013;wind;0.0
MDV;2014;wind;0.0
MDV;2015;wind;0.0
MDV;2016;wind;0.0
MDV;2017;wind;0.0
MDV;2018;wind;0.0
MDV;2019;wind;0.0
MDV;2020;wind;0.0
MLI;2000;wind;0.0
MLI;2001;wind;0.0
MLI;2002;wind;0.0
MLI;2003;wind;0.0
MLI;2004;wind;0.0
MLI;2005;wind;0.0
MLI;2006;wind;0.0
MLI;2007;wind;0.0
MLI;2008;wind;0.0
MLI;2009;wind;0.0
MLI;2010;wind;0.0
MLI;2011;wind;0.0
MLI;2012;wind;0.0
MLI;2013;wind;0.0
MLI;2014;wind;0.0
MLI;2015;wind;0.0
MLI;2016;wind;0.0
MLI;2017;wind;0.0
MLI;2018;wind;0.0
MLI;2019;wind;0.0
MLI;2020;wind;0.0
MLT;2000;wind;0.0
MLT;2001;wind;0.0
MLT;2002;wind;0.0
MLT;2003;wind;0.0
MLT;2004;wind;0.0
MLT;2005;wind;0.0
MLT;2006;wind;0.0
MLT;2007;wind;0.0
MLT;2008;wind;0.0
MLT;2009;wind;0.0
MLT;2010;wind;0.0
MLT;2011;wind;0.0
MLT;2012;wind;0.0
MLT;2013;wind;0.0
MLT;2014;wind;0.0
MLT;2015;wind;0.0
MLT;2016;wind;0.0
MLT;2017;wind;0.0
MLT;2018;wind;0.0
MLT;2019;wind;0.0
MLT;2020;wind;0.0
MLT;2021;wind;0.0
MRT;2000;wind;0.0
MRT;2001;wind;0.0
MRT;2002;wind;0.0
MRT;2003;wind;0.0
MRT;2004;wind;0.0
MRT;2005;wind;0.0
MRT;2006;wind;0.0
MRT;2007;wind;0.0
MRT;2008;wind;0.0
MRT;2009;wind;0.0
MRT;2010;wind;0.0
MRT;2011;wind;0.0
MRT;2012;wind;0.0
MRT;2013;wind;0.01
MRT;2014;wind;0.01
MRT;2015;wind;0.1
MRT;2016;wind;0.1
MRT;2017;wind;0.1
MRT;2018;wind;0.1
MRT;2019;wind;0.12
MRT;2020;wind;0.12
MUS;2000;wind;0.0
MUS;2001;wind;0.0
MUS;2002;wind;0.0
MUS;2003;wind;0.0
MUS;2004;wind;0.0
MUS;2005;wind;0.0
MUS;2006;wind;0.0
MUS;2007;wind;0.0
MUS;2008;wind;0.0
MUS;2009;wind;0.0
MUS;2010;wind;0.0
MUS;2011;wind;0.0
MUS;2012;wind;0.0
MUS;2013;wind;0.0
MUS;2014;wind;0.0
MUS;2015;wind;0.0
MUS;2016;wind;0.02
MUS;2017;wind;0.01
MUS;2018;wind;0.01
MUS;2019;wind;0.01
MUS;2020;wind;0.02
MEX;2000;wind;0.019
MEX;2001;wind;0.018
MEX;2002;wind;0.021
MEX;2003;wind;0.019
MEX;2004;wind;0.02
MEX;2005;wind;0.019
MEX;2006;wind;0.045
MEX;2007;wind;0.248
MEX;2008;wind;0.255
MEX;2009;wind;0.596
MEX;2010;wind;1.239
MEX;2011;wind;1.648
MEX;2012;wind;3.688
MEX;2013;wind;4.185
MEX;2014;wind;6.426
MEX;2015;wind;8.745
MEX;2016;wind;10.378
MEX;2017;wind;10.62
MEX;2018;wind;13.089
MEX;2019;wind;16.727
MEX;2020;wind;19.702
MEX;2021;wind;20.902
MDA;2000;wind;0.0
MDA;2001;wind;0.0
MDA;2002;wind;0.0
MDA;2003;wind;0.0
MDA;2004;wind;0.0
MDA;2005;wind;0.0
MDA;2006;wind;0.0
MDA;2007;wind;0.0
MDA;2008;wind;0.0
MDA;2009;wind;0.0
MDA;2010;wind;0.0
MDA;2011;wind;0.0
MDA;2012;wind;0.0
MDA;2013;wind;0.0
MDA;2014;wind;0.0
MDA;2015;wind;0.0
MDA;2016;wind;0.0
MDA;2017;wind;0.01
MDA;2018;wind;0.02
MDA;2019;wind;0.04
MDA;2020;wind;0.05
MDA;2021;wind;0.05
MNG;2000;wind;0.0
MNG;2001;wind;0.0
MNG;2002;wind;0.0
MNG;2003;wind;0.0
MNG;2004;wind;0.0
MNG;2005;wind;0.0
MNG;2006;wind;0.0
MNG;2007;wind;0.0
MNG;2008;wind;0.0
MNG;2009;wind;0.0
MNG;2010;wind;0.0
MNG;2011;wind;0.0
MNG;2012;wind;0.0
MNG;2013;wind;0.05
MNG;2014;wind;0.13
MNG;2015;wind;0.15
MNG;2016;wind;0.15
MNG;2017;wind;0.14
MNG;2018;wind;0.3
MNG;2019;wind;0.48
MNG;2020;wind;0.55
MNG;2021;wind;0.72
MNE;2005;wind;0.0
MNE;2006;wind;0.0
MNE;2007;wind;0.0
MNE;2008;wind;0.0
MNE;2009;wind;0.0
MNE;2010;wind;0.0
MNE;2011;wind;0.0
MNE;2012;wind;0.0
MNE;2013;wind;0.0
MNE;2014;wind;0.0
MNE;2015;wind;0.0
MNE;2016;wind;0.0
MNE;2017;wind;0.1
MNE;2018;wind;0.14
MNE;2019;wind;0.29
MNE;2020;wind;0.3
MNE;2021;wind;0.31
MAR;2000;wind;0.064
MAR;2001;wind;0.206
MAR;2002;wind;0.194
MAR;2003;wind;0.203
MAR;2004;wind;0.199
MAR;2005;wind;0.206
MAR;2006;wind;0.183
MAR;2007;wind;0.279
MAR;2008;wind;0.298
MAR;2009;wind;0.391
MAR;2010;wind;0.659
MAR;2011;wind;0.692
MAR;2012;wind;0.728
MAR;2013;wind;1.215
MAR;2014;wind;1.924
MAR;2015;wind;2.519
MAR;2016;wind;3.0
MAR;2017;wind;3.035
MAR;2018;wind;3.841
MAR;2019;wind;4.699
MAR;2020;wind;4.592
MAR;2021;wind;5.107
MOZ;2000;wind;0.0
MOZ;2001;wind;0.0
MOZ;2002;wind;0.0
MOZ;2003;wind;0.0
MOZ;2004;wind;0.0
MOZ;2005;wind;0.0
MOZ;2006;wind;0.0
MOZ;2007;wind;0.0
MOZ;2008;wind;0.0
MOZ;2009;wind;0.0
MOZ;2010;wind;0.0
MOZ;2011;wind;0.0
MOZ;2012;wind;0.0
MOZ;2013;wind;0.0
MOZ;2014;wind;0.0
MOZ;2015;wind;0.0
MOZ;2016;wind;0.0
MOZ;2017;wind;0.0
MOZ;2018;wind;0.0
MOZ;2019;wind;0.0
MOZ;2020;wind;0.0
MMR;2000;wind;0.0
MMR;2001;wind;0.0
MMR;2002;wind;0.0
MMR;2003;wind;0.0
MMR;2004;wind;0.0
MMR;2005;wind;0.0
MMR;2006;wind;0.0
MMR;2007;wind;0.0
MMR;2008;wind;0.0
MMR;2009;wind;0.0
MMR;2010;wind;0.0
MMR;2011;wind;0.0
MMR;2012;wind;0.0
MMR;2013;wind;0.0
MMR;2014;wind;0.0
MMR;2015;wind;0.0
MMR;2016;wind;0.0
MMR;2017;wind;0.0
MMR;2018;wind;0.0
MMR;2019;wind;0.0
MMR;2020;wind;0.0
MMR;2021;wind;
NAM;2000;wind;0.0
NAM;2001;wind;0.0
NAM;2002;wind;0.0
NAM;2003;wind;0.0
NAM;2004;wind;0.0
NAM;2005;wind;0.0
NAM;2006;wind;0.0
NAM;2007;wind;0.0
NAM;2008;wind;0.0
NAM;2009;wind;0.0
NAM;2010;wind;0.0
NAM;2011;wind;0.0
NAM;2012;wind;0.0
NAM;2013;wind;0.0
NAM;2014;wind;0.0
NAM;2015;wind;0.0
NAM;2016;wind;0.0
NAM;2017;wind;0.0
NAM;2018;wind;0.0
NAM;2019;wind;0.0
NAM;2020;wind;0.0
NRU;2000;wind;0.0
NRU;2001;wind;0.0
NRU;2002;wind;0.0
NRU;2003;wind;0.0
NRU;2004;wind;0.0
NRU;2005;wind;0.0
NRU;2006;wind;0.0
NRU;2007;wind;0.0
NRU;2008;wind;0.0
NRU;2009;wind;0.0
NRU;2010;wind;0.0
NRU;2011;wind;0.0
NRU;2012;wind;0.0
NRU;2013;wind;0.0
NRU;2014;wind;0.0
NRU;2015;wind;0.0
NRU;2016;wind;0.0
NRU;2017;wind;0.0
NRU;2018;wind;0.0
NRU;2019;wind;0.0
NRU;2020;wind;0.0
NPL;2000;wind;0.0
NPL;2001;wind;0.0
NPL;2002;wind;0.0
NPL;2003;wind;0.0
NPL;2004;wind;0.0
NPL;2005;wind;0.0
NPL;2006;wind;0.0
NPL;2007;wind;0.0
NPL;2008;wind;0.0
NPL;2009;wind;0.0
NPL;2010;wind;0.0
NPL;2011;wind;0.0
NPL;2012;wind;0.0
NPL;2013;wind;0.0
NPL;2014;wind;0.01
NPL;2015;wind;0.01
NPL;2016;wind;0.01
NPL;2017;wind;0.01
NPL;2018;wind;0.01
NPL;2019;wind;0.01
NPL;2020;wind;0.01
NLD;2000;wind;0.829
NLD;2001;wind;0.825
NLD;2002;wind;0.946
NLD;2003;wind;1.318
NLD;2004;wind;1.867
NLD;2005;wind;2.067
NLD;2006;wind;2.734
NLD;2007;wind;3.437
NLD;2008;wind;4.258
NLD;2009;wind;4.583
NLD;2010;wind;3.993
NLD;2011;wind;5.1
NLD;2012;wind;4.982
NLD;2013;wind;5.627
NLD;2014;wind;5.797
NLD;2015;wind;7.55
NLD;2016;wind;8.17
NLD;2017;wind;10.569
NLD;2018;wind;10.549
NLD;2019;wind;11.508
NLD;2020;wind;15.339
NLD;2021;wind;17.894
NZL;2000;wind;0.12
NZL;2001;wind;0.139
NZL;2002;wind;0.155
NZL;2003;wind;0.147
NZL;2004;wind;0.362
NZL;2005;wind;0.614
NZL;2006;wind;0.622
NZL;2007;wind;0.93
NZL;2008;wind;1.058
NZL;2009;wind;1.476
NZL;2010;wind;1.637
NZL;2011;wind;1.957
NZL;2012;wind;2.079
NZL;2013;wind;2.022
NZL;2014;wind;2.211
NZL;2015;wind;2.364
NZL;2016;wind;2.341
NZL;2017;wind;2.091
NZL;2018;wind;2.068
NZL;2019;wind;2.256
NZL;2020;wind;2.305
NZL;2021;wind;2.642
NIC;2000;wind;0.0
NIC;2001;wind;0.0
NIC;2002;wind;0.0
NIC;2003;wind;0.0
NIC;2004;wind;0.0
NIC;2005;wind;0.0
NIC;2006;wind;0.0
NIC;2007;wind;0.0
NIC;2008;wind;0.0
NIC;2009;wind;0.11
NIC;2010;wind;0.16
NIC;2011;wind;0.21
NIC;2012;wind;0.33
NIC;2013;wind;0.56
NIC;2014;wind;0.85
NIC;2015;wind;0.87
NIC;2016;wind;0.73
NIC;2017;wind;0.63
NIC;2018;wind;0.8
NIC;2019;wind;0.73
NIC;2020;wind;0.73
NER;2000;wind;0.0
NER;2001;wind;0.0
NER;2002;wind;0.0
NER;2003;wind;0.0
NER;2004;wind;0.0
NER;2005;wind;0.0
NER;2006;wind;0.0
NER;2007;wind;0.0
NER;2008;wind;0.0
NER;2009;wind;0.0
NER;2010;wind;0.0
NER;2011;wind;0.0
NER;2012;wind;0.0
NER;2013;wind;0.0
NER;2014;wind;0.0
NER;2015;wind;0.0
NER;2016;wind;0.0
NER;2017;wind;0.0
NER;2018;wind;0.0
NER;2019;wind;0.0
NER;2020;wind;0.0
NGA;2000;wind;0.0
NGA;2001;wind;0.0
NGA;2002;wind;0.0
NGA;2003;wind;0.0
NGA;2004;wind;0.0
NGA;2005;wind;0.0
NGA;2006;wind;0.0
NGA;2007;wind;0.0
NGA;2008;wind;0.0
NGA;2009;wind;0.0
NGA;2010;wind;0.0
NGA;2011;wind;0.0
NGA;2012;wind;0.0
NGA;2013;wind;0.0
NGA;2014;wind;0.0
NGA;2015;wind;0.0
NGA;2016;wind;0.0
NGA;2017;wind;0.0
NGA;2018;wind;0.0
NGA;2019;wind;0.0
NGA;2020;wind;0.0
NGA;2021;wind;
PRK;2000;wind;0.0
PRK;2001;wind;0.0
PRK;2002;wind;0.0
PRK;2003;wind;0.0
PRK;2004;wind;0.0
PRK;2005;wind;0.0
PRK;2006;wind;0.0
PRK;2007;wind;0.0
